00518260	mpr-20799.16
00518270	mpr-20803.20
00518280	mpr-20800.17
00518290	mpr-20804.21
005182a0	mpr-20801.18
005182b0	mpr-20805.22
005182c0	mpr-20802.19
005182d0	mpr-20806.23
005182e0	mpr-20809.25
005182f0	mpr-20807.24
00518300	mpr-20810.27
00518310	mpr-20808.26
00518320	epr-20811.30
00518330	mpr-20812.31
00518340	mpr-20813.32
00518350	mpr-20814.36
00518360	mpr-20815.37
00518370	dyndeka2
0051837c	Dynamite Deka 2 (Model 2A)
00518398	epr-20922.12
005183a8	epr-20923.13
005183b8	dynmcopb
005183c4	Dynamite Cop (Model 2B)
005183dc	progrom0.15
005183e8	progrom1.16
005183f4	dynmcopc
00518400	Dynamite Cop (Model 2C)
00518418	Model 2C
00518424	epr-20952.15
00518434	epr-20953.16
00518444	dyndek2b
00518450	Dynamite Deka 2 (Model 2B)
0051846c	epr-20936.15
0051847c	epr-20937.16
0051848c	schamp
00518494	Sonic Championship
005184a8	epr-19141.15
005184b8	epr-19142.16
005184c8	mpr-19007.11
005184d8	mpr-19008.12
005184e8	mpr-19005.9
005184f4	mpr-19006.10
00518504	epr-19143.7
00518510	epr-19144.8
0051851c	mpr-19015.29
0051852c	mpr-19016.30
0051853c	mpr-19009.17
0051854c	mpr-19012.21
0051855c	mpr-19010.18
0051856c	mpr-19013.22
0051857c	mpr-19019.27
0051858c	mpr-19017.25
0051859c	mpr-19020.28
005185ac	mpr-19018.26
005185bc	epr-19021.31
005185cc	mpr-19022.32
005185dc	mpr-19023.33
005185ec	mpr-19024.34
005185fc	mpr-19025.35
0051860c	sfight
00518614	Sonic The Fighters
00518628	epr-19001.15
00518638	epr-19002.16
00518648	epr-19003.7
00518654	epr-19004.8
00518660	rchase2
00518668	Rail Chase 2
00518678	epr-18045a.15
00518688	epr-18046a.16
00518698	epr-18074a.13
005186a8	epr-18075a.14
005186b8	mpr-18037.11
005186c8	mpr-18038.12
005186d8	mpr-18039.9
005186e4	mpr-18040.10
005186f4	mpr-18041.7
00518700	mpr-18042.8
0051870c	mpr-18043.5
00518718	mpr-18044.6
00518724	mpr-18031.17
00518734	mpr-18032.21
00518744	mpr-18033.18
00518754	mpr-18034.22
00518764	mpr-18035.27
00518774	mpr-18036.25
00518784	epr-18047.31
00518794	mpr-18029.32
005187a4	mpr-18030.34
005187b4	Sega Touring Car Championship
005187d4	epr-19570.15
005187e4	epr-19571.16
005187f4	mpr-19257.11
00518804	mpr-19258.12
00518814	epr-19270.9
00518820	epr-19271.10
00518830	mpr-19255.29
00518840	mpr-19256.30
00518850	mpr-19251.17
00518860	mpr-19252.21
00518870	epr-19266.18
00518880	epr-19267.22
00518890	mpr-19254.27
005188a0	mpr-19253.25
005188b0	epr-19269.28
005188c0	epr-19268.26
005188d0	epr-19274.31
005188e0	epr-19275.2s
005188f0	epr-18643a.7
00518900	mpr-19259.32
00518910	mpr-19261.34
00518920	mpr-19262.57s
00518930	mpr-19263.58s
00518940	mpr-19264.59s
00518950	mpr-19265.60s
00518960	stcca
00518968	Sega Touring Car Championship (Rev A)
00518990	epr-19272a.15
005189a0	epr-19273a.16
005189b0	stccb
005189b8	Sega Touring Car Championship (Rev B)
005189e0	epr-19272b.15
005189f0	epr-19273b.16
00518a08	House of the Dead
00518a1c	epr-19696.15
00518a2c	epr-19697.16
00518a3c	epr-19694.13
00518a4c	epr-19695.14
00518a5c	mpr-19704.11
00518a6c	mpr-19705.12
00518a7c	mpr-19702.9
00518a88	mpr-19703.10
00518a98	mpr-19700.7
00518aa4	mpr-19701.8
00518ab0	epr-19698.5
00518abc	epr-19699.6
00518ac8	epr-19707.29
00518ad8	epr-19706.30
00518ae8	mpr-19715.17
00518af8	mpr-19711.21
00518b08	mpr-19714.18
00518b18	mpr-19710.22
00518b28	mpr-19713.19
00518b38	mpr-19709.23
00518b48	mpr-19712.20
00518b58	mpr-19708.24
00518b68	mpr-19718.27
00518b78	mpr-19716.25
00518b88	mpr-19719.28
00518b98	mpr-19717.26
00518ba8	epr-19720.31
00518bb8	mpr-19721.32
00518bc8	mpr-19722.34
00518bd8	lastbrnxj
00518be4	Last Bronx (Jap, Rev A)
00518bfc	lastbrnx
00518c08	epr-19046a.15
00518c18	epr-19047a.16
00518c28	mpr-19050.11
00518c38	mpr-19051.12
00518c48	mpr-19048.9
00518c54	mpr-19049.10
00518c64	mpr-19052.17
00518c74	mpr-19053.21
00518c84	mpr-19055.27
00518c94	mpr-19054.25
00518ca4	mpr-19056.31
00518cb4	mpr-19057.32
00518cc4	mpr-19058.34
00518cd4	lastbrnxu
00518ce0	Last Bronx (USA, Rev A)
00518cf8	epr-19059a.15
00518d08	epr-19060a.16
00518d18	Last Bronx (Export, Rev A)
00518d34	epr-19061a.15
00518d44	epr-19062a.16
00518d54	pltkidsa
00518d60	Pilot Kids (Model 2A)
00518d78	pltkids
00518d80	epr-21281.pr0
00518d90	epr-21282.pr1
00518da0	mpr-21262.da0
00518db0	mpr-21263.da1
00518dc0	mpr-21264.tp0
00518dd0	mpr-21268.tp1
00518de0	mpr-21265.tp2
00518df0	mpr-21269.tp3
00518e00	mpr-21266.tp4
00518e10	mpr-21270.tp5
00518e20	mpr-21267.tp6
00518e30	mpr-21271.tp7
00518e40	mpr-21274.tx1
00518e50	mpr-21272.tx0
00518e60	mpr-21275.tx3
00518e70	mpr-21273.tx2
00518e80	epr-21276.sd0
00518e90	mpr-21277.sd1
00518ea0	mpr-21278.sd2
00518eb0	mpr-21279.sd3
00518ec0	mpr-21280.sd4
00518ed0	Pilot Kids (Model 2B)
00518ee8	epr-21285a.15
00518ef8	epr-21286a.16
00518f08	indy500
00518f10	Indianapolis 500 (Rev A, Twin, Newer rev)
00518f3c	epr-18598a.15
00518f4c	epr-18599a.16
00518f5c	mpr-18237.11
00518f6c	mpr-18238.12
00518f7c	mpr-18239.9
00518f88	mpr-18240.10
00518f98	epr-18596.7
00518fa4	epr-18597.8
00518fb0	epr-18249.29
00518fc0	epr-18250.30
00518fd0	mpr-18233.17
00518fe0	mpr-18234.21
00518ff0	mpr-18235.18
00519000	mpr-18236.22
00519010	mpr-18232.27
00519020	mpr-18231.25
00519030	epr-18600.31
00519040	mpr-18241.32
00519050	mpr-18242.33
00519060	mpr-18243.34
00519070	mpr-18244.35
00519080	indy500d
0051908c	Indianapolis 500 (Rev A, Deluxe)
005190b0	epr-18251a.15
005190c0	epr-18252a.16
005190d0	epr-18345.7
005190dc	epr-18346.8
005190e8	epr-18253.31
005190f8	indy500to
00519104	Indianapolis 500 (Rev A, Twin, Older rev)
00519130	epr-18254a.15
00519140	epr-18255a.16
00519150	epr-18389.7
0051915c	epr-18390.8
00519168	epr-18391.31
0051917c	Behind Enemy Lines
00519190	epr-20225.15
005191a0	epr-20226.16
005191b0	epr-20223.13
005191c0	epr-20224.14
005191d0	mpr-20233.11
005191e0	mpr-20234.12
005191f0	mpr-20231.9
005191fc	mpr-20232.10
0051920c	mpr-20229.7
00519218	mpr-20230.8
00519224	mpr-20227.5
00519230	mpr-20228.6
0051923c	mpr-20236.29
0051924c	mpr-20235.30
0051925c	mpr-20244.17
0051926c	mpr-20240.21
0051927c	mpr-20243.18
0051928c	mpr-20239.22
0051929c	mpr-20242.19
005192ac	mpr-20238.23
005192bc	mpr-20241.20
005192cc	mpr-20237.24
005192dc	mpr-20247.27
005192ec	mpr-20245.25
005192fc	mpr-20248.28
0051930c	mpr-20246.26
0051931c	mpr-20249.31
0051932c	mpr-20250.32
0051933c	mpr-20251.33
0051934c	mpr-20252.34
0051935c	mpr-20253.35
0051936c	topskatr
00519378	Top Skater
00519384	epr-19755a.15
00519394	epr-19756a.16
005193a4	mpr-19735.11
005193b4	mpr-19736.12
005193c4	mpr-19737.9
005193d0	mpr-19738.10
005193e0	mpr-19743.29
005193f0	mpr-19744.30
00519400	mpr-19741.17
00519410	mpr-19742.21
00519420	mpr-19740.27
00519430	mpr-19739.25
00519440	mpr-19759.31
00519450	mpr-19760.2s
00519460	mpr-19745.32
00519470	mpr-19746.34
00519480	mpr-19747.18s
00519490	mpr-19748.20s
005194a0	mpr-19749.22s
005194b0	mpr-19750.24s
005194c0	topskatru
005194cc	Top Skater (USA)
005194e0	epr-19753.15
005194f0	epr-19754.16
00519500	topskatrj
0051950c	Top Skater (Jap)
00519528	Dead or Alive (Model 2A)
00519548	e19310aa.12
00519554	e19311aa.13
00519560	mpr-19318.11
00519570	mpr-19319.12
00519580	mpr-19316.9
0051958c	mpr-19317.10
0051959c	mpr-19314.7
005195a8	mpr-19315.8
005195b4	mpr-19312.5
005195c0	mpr-19313.6
005195cc	mpr-19322.17
005195dc	mpr-19325.21
005195ec	mpr-19323.18
005195fc	mpr-19326.22
0051960c	mpr-19324.19
0051961c	mpr-19327.23
0051962c	mpr-19321.27
0051963c	mpr-19320.25
0051964c	epr-19328.30
0051965c	mpr-19329.31
0051966c	mpr-19330.32
0051967c	mpr-19331.33
0051968c	mpr-19332.34
0051969c	Dead or Alive (Model 2B)
005196b8	epr-19379b.15
005196c8	epr-19380b.16
005196d8	sgt24h
005196e0	Super GT 24h
005196f0	epr-19155.15
00519700	epr-19156.16
00519710	mpr-19146.11
00519720	mpr-19147.12
00519730	mpr-19148.9
0051973c	mpr-19149.10
0051974c	mpr-19150.17
0051975c	mpr-19151.21
0051976c	mpr-19153.27
0051977c	mpr-19152.25
0051978c	epr-19157.31
0051979c	mpr-19154.32
005197b4	Virtual On Cybertroopers (Japan)
005197dc	epr-18664b.15
005197ec	epr-18665b.16
005197fc	epr-18666.13
0051980c	epr-18667.14
0051981c	mpr-18648.11
0051982c	mpr-18649.12
0051983c	mpr-18650.9
00519848	mpr-18651.10
00519858	mpr-18662.29
00519868	mpr-18663.30
00519878	mpr-18654.17
00519888	mpr-18655.21
00519898	mpr-18656.18
005198a8	mpr-18657.22
005198b8	mpr-18660.27
005198c8	mpr-18658.25
005198d8	mpr-18661.28
005198e8	mpr-18659.26
005198f8	epr-18670.31
00519908	mpr-18652.32
00519918	mpr-18653.34
00519928	Virtual On Cybertroopers (US)
00519948	vo-prog0.usa
00519958	vo-prog1.usa
00519968	vstrikro
00519974	Virtua Striker
00519984	vstriker
00519990	epr-18068.15
005199a0	epr-18069.16
005199b0	epr-18066.13
005199c0	epr-18067.14
005199d0	mpr-18055.11
005199e0	mpr-18056.12
005199f0	mpr-18053.9
005199fc	mpr-18054.10
00519a0c	epr-18070.7
00519a18	epr-18071.8
00519a24	mpr-18057.17
00519a34	mpr-18059.21
00519a44	mpr-18058.18
00519a54	mpr-18060.22
00519a64	mpr-18062.27
00519a74	mpr-18061.25
00519a84	epr-18072.31
00519a94	mpr-18063.32
00519aa4	mpr-18064.33
00519ab4	mpr-18065.34
00519ac4	Virtua Striker (Rev A)
00519adc	epr-18068a.15
00519aec	epr-18069a.16
00519afc	epr-18066a.13
00519b0c	epr-18067a.14
00519b1c	epr-18070a.7
00519b2c	epr-18071a.8
00519b3c	dynabb97
00519b48	Dynamite Baseball 97 (Rev A)
00519b68	epr-19833a.15
00519b78	epr-19834a.16
00519b88	epr-19831a.13
00519b98	epr-19832a.14
00519ba8	mpr-19841.11
00519bb8	mpr-19842.12
00519bc8	mpr-19839.9
00519bd4	mpr-19840.10
00519be4	mpr-19837.7
00519bf0	mpr-19838.8
00519bfc	mpr-19835.5
00519c08	mpr-19836.6
00519c14	mpr-19843.17
00519c24	mpr-19845.21
00519c34	mpr-19844.18
00519c44	mpr-19846.22
00519c54	mpr-19848.27
00519c64	mpr-19847.25
00519c74	epr-19849.31
00519c84	mpr-19850.32
00519c94	mpr-19851.33
00519ca4	mpr-19852.34
00519cb4	mpr-19853.35
00519cc4	fvipers
00519ccc	Fighting Vipers
00519cdc	epr-18606d.15
00519cec	epr-18607d.16
00519cfc	epr-18604d.13
00519d0c	epr-18605d.14
00519d1c	mpr-18614.11
00519d2c	mpr-18615.12
00519d3c	mpr-18612.9
00519d48	mpr-18613.10
00519d58	epr-18610d.7
00519d68	epr-18611d.8
00519d78	epr-18608d.5
00519d88	epr-18609d.6
00519d98	mpr-18622.29
00519da8	mpr-18623.30
00519db8	mpr-18616.17
00519dc8	mpr-18619.21
00519dd8	mpr-18617.18
00519de8	mpr-18620.22
00519df8	mpr-18618.19
00519e08	mpr-18621.23
00519e18	mpr-18626.27
00519e28	mpr-18624.25
00519e38	mpr-18627.28
00519e48	mpr-18625.26
00519e58	epr-18628.31
00519e68	mpr-18629.32
00519e78	mpr-18630.33
00519e88	mpr-18631.34
00519e98	mpr-18632.35
00519ea8	daytona
00519eb0	Daytona USA
00519ebc	epr-16722a.12
00519ecc	epr-16723a.13
00519edc	mpr-16528.10
00519eec	mpr-16529.11
00519efc	mpr-16808.8
00519f08	mpr-16809.9
00519f14	epr-16724a.6
00519f24	epr-16725a.7
00519f34	mpr-16537.28
00519f44	mpr-16536.29
00519f54	mpr-16523.16
00519f64	mpr-16518.20
00519f74	mpr-16524.17
00519f84	mpr-16519.21
00519f94	mpr-16525.18
00519fa4	mpr-16520.22
00519fb4	mpr-16772.19
00519fc4	mpr-16771.23
00519fd4	mpr-16522.25
00519fe4	mpr-16521.24
00519ff4	mpr-16770.27
0051a004	mpr-16769.26
0051a014	epr-16720.7
0051a020	epr-16721.8
0051a02c	mpr-16491.32
0051a03c	mpr-16492.33
0051a04c	mpr-16493.4
0051a058	mpr-16494.5
0051a064	dayton93
0051a070	Daytona USA '93 Edition
0051a088	epr-16530a.12
0051a098	epr-16531a.13
0051a0a8	epr-16526.8
0051a0b4	epr-16527.9
0051a0c0	epr-16534a.6
0051a0d0	epr-16535.7
0051a0dc	epr-16646.19
0051a0ec	epr-16645.23
0051a0fc	epr-16517.27
0051a10c	epr-16516.26
0051a11c	daytonat
0051a128	Daytona USA Turbo
0051a13c	turbo1.12
0051a148	turbo2.13
0051a154	daytonata
0051a160	Daytona USA Turbo (Rev A)
0051a17c	dayturbo.12
0051a188	dayturbo.13
0051a194	daytonase
0051a1a0	Daytona USA Special Edition
0051a1bc	epr-17369a.12
0051a1cc	epr-17370a.13
0051a1dc	epr-13731.6
0051a1e8	epr-13732.7
0051a1f4	daytonam
0051a200	Daytona USA: To The Maxx
0051a21c	maxx.12
0051a224	maxx.13
0051a22c	maxx.14
0051a234	daytonas
0051a240	Daytona USA (Saturn Ads)
0051a25c	epr-17965.12
0051a26c	epr-17966.13
0051a27c	epr17967.6
0051a288	epr17968.7
0051a294	daytonagtx
0051a2a0	Daytona USA: GTX2004
0051a2b8	gtx.12
0051a2c0	gtx.13
0051a2c8	16528.mpr
0051a2d4	16529.mpr
0051a2e0	16808.mpr
0051a2ec	16809.mpr
0051a2f8	16724a.epr
0051a304	16725a.epr
0051a310	bank0.bin
0051a31c	bank1.bin
0051a328	16720.epr
0051a334	16721.epr
0051a340	16491.mpr
0051a34c	16492.mpr
0051a358	16493.mpr
0051a364	16494.mpr
0051a370	desert
0051a378	Desert Tank
0051a384	epr-16976.12
0051a394	epr-16977.13
0051a3a4	epr-16970.14
0051a3b4	epr-16971.15
0051a3c4	mpr-16974.10
0051a3d4	mpr-16975.11
0051a3e4	mpr-16972.8
0051a3f0	mpr-16973.9
0051a3fc	epr-16978.6
0051a408	epr-16979.7
0051a414	epr-16981.28
0051a424	epr-16980.29
0051a434	mpr-16968.16
0051a444	mpr-16964.21
0051a454	mpr-16969.17
0051a464	mpr-16965.20
0051a474	mpr-16967.25
0051a484	mpr-16966.24
0051a494	epr-16985.7
0051a4a0	mpr-16986.32
0051a4b0	mpr-16988.4
0051a4bc	mpr-16989.5
0051a4d0	Virtua Cop
0051a4dc	epr-17166b.12
0051a4ec	epr-17167b.13
0051a4fc	epr-17160a.14
0051a50c	epr-17161a.15
0051a51c	mpr-17164.10
0051a52c	mpr-17165.11
0051a53c	mpr-17162.8
0051a548	mpr-17163.9
0051a554	epr-17168a.6
0051a564	epr-17169a.7
0051a574	mpr-17159.16
0051a584	mpr-17156.20
0051a594	mpr-17158.25
0051a5a4	mpr-17157.24
0051a5b4	epr-17170.7
0051a5c0	epr-17171.8
0051a5cc	mpr-17172.32
0051a5dc	mpr-17173.33
0051a5ec	mpr-17174.4
0051a5f8	mpr-17175.5
0051a604	vcopa
0051a60c	Virtua Cop (Rev A)
0051a620	epr-17166a.12
0051a630	epr-17167a.13
0051a640	skytargt
0051a64c	Sky Target
0051a658	epr-18406.12
0051a668	epr-18407.13
0051a678	mpr-18415.10
0051a688	mpr-18416.11
0051a698	mpr-18417.8
0051a6a4	mpr-18418.9
0051a6b0	epr-18404.6
0051a6bc	epr-18405.7
0051a6c8	mpr-18420.28
0051a6d8	mpr-18419.29
0051a6e8	mpr-18413.16
0051a6f8	mpr-18409.20
0051a708	mpr-18414.17
0051a718	mpr-18410.21
0051a728	mpr-18412.25
0051a738	mpr-18411.24
0051a748	epr-18408.30
0051a758	mpr-18424.31
0051a768	mpr-18423.32
0051a778	mpr-18422.36
0051a788	mpr-18421.37
0051a7a0	Virtua Fighter 2
0051a7b8	epr-17568.12
0051a7c8	epr-17569.13
0051a7d8	epr-17562.14
0051a7e8	epr-17563.15
0051a7f8	mpr-17560.10
0051a808	mpr-17561.11
0051a818	mpr-17558.8
0051a824	mpr-17559.9
0051a830	mpr-17566.6
0051a83c	mpr-17567.7
0051a848	mpr-17564.4
0051a854	mpr-17565.5
0051a860	mpr-17554.16
0051a870	mpr-17548.20
0051a880	mpr-17555.17
0051a890	mpr-17549.21
0051a8a0	mpr-17556.18
0051a8b0	mpr-17550.22
0051a8c0	mpr-17553.25
0051a8d0	mpr-17552.24
0051a8e0	mpr-17547.27
0051a8f0	mpr-17546.26
0051a900	epr-17574.30
0051a910	mpr-17573.31
0051a920	mpr-17572.32
0051a930	mpr-17571.36
0051a940	mpr-17570.37
0051a950	Virtua Fighter 2.1
0051a964	epr-18385.12
0051a974	epr-18386.13
0051a984	epr-18387.14
0051a994	epr-18388.15
0051a9ac	Virtua Fighter 2 (Rev B)
0051a9c8	epr-17568b.12
0051a9d8	epr-17569b.13
0051a9e8	epr-17562b.14
0051a9f8	epr-17563b.15
0051aa10	Virtua Fighter 2 (Rev A)
0051aa2c	epr-17568a.ic12
0051aa3c	epr-17569a.ic13
0051aa4c	epr-17562a.ic14
0051aa5c	epr-17563a.ic15
0051aa6c	srallyc
0051aa74	Sega Rally Championship
0051aa8c	epr-17888c.12
0051aa9c	epr-17889c.13
0051aaac	mpr-17746.10
0051aabc	mpr-17747.11
0051aacc	mpr-17744.8
0051aad8	mpr-17745.9
0051aae4	mpr-17884.6
0051aaf0	mpr-17885.7
0051aafc	mpr-17755.28
0051ab0c	mpr-17754.29
0051ab1c	mpr-17748.16
0051ab2c	mpr-17750.20
0051ab3c	mpr-17749.17
0051ab4c	mpr-17751.21
0051ab5c	mpr-17753.25
0051ab6c	mpr-17752.24
0051ab7c	epr-17890.30
0051ab8c	mpr-17756.31
0051ab9c	mpr-17757.32
0051abac	mpr-17886.36
0051abbc	mpr-17887.37
0051abcc	srallycb
0051abd8	Sega Rally Championship (Rev B)
0051abf8	epr-17888b.12
0051ac08	epr-17889b.13
0051ac18	srallyp
0051ac20	Sega Rally Pro Drivin'
0051ac38	ic12.bin
0051ac44	ic13.bin
0051ac50	vcop2
0051ac58	Virtua Cop 2
0051ac68	epr-18524.12
0051ac78	epr-18525.13
0051ac88	epr-18518.14
0051ac98	epr-18519.15
0051aca8	mpr-18516.10
0051acb8	mpr-18517.11
0051acc8	mpr-18514.8
0051acd4	mpr-18515.9
0051ace0	mpr-18522.6
0051acec	mpr-18523.7
0051acf8	mpr-18520.4
0051ad04	mpr-18521.5
0051ad10	mpr-18513.16
0051ad20	mpr-18510.20
0051ad30	mpr-18512.25
0051ad40	mpr-18511.24
0051ad50	epr-18530.30
0051ad60	mpr-18529.31
0051ad70	mpr-18528.32
0051ad80	mpr-18527.36
0051ad90	mpr-18526.37
0051ada0	motoraid
0051adac	Motor Raid
0051adb8	epr-20007.12
0051adc8	epr-20008.13
0051add8	mpr-20019.10
0051ade8	mpr-20020.11
0051adf8	mpr-20017.8
0051ae04	mpr-20018.9
0051ae10	mpr-20015.6
0051ae1c	mpr-20016.7
0051ae28	epr-20013.4
0051ae34	epr-20014.5
0051ae40	epr-20011.28
0051ae50	epr-20012.29
0051ae60	mpr-20023.16
0051ae70	mpr-20026.20
0051ae80	mpr-20024.17
0051ae90	mpr-20027.21
0051aea0	mpr-20025.18
0051aeb0	mpr-20028.22
0051aec0	mpr-20022.25
0051aed0	mpr-20021.24
0051aee0	epr-20029.30
0051aef0	mpr-20030.31
0051af00	mpr-20031.32
0051af10	mpr-20032.36
0051af20	mpr-20033.37
0051af30	manxtt
0051af38	ManxTT Superbike (Rev D, Deluxe)
0051af5c	epr-18822d.12
0051af6c	epr-18823d.13
0051af7c	epr-18824d.14
0051af8c	epr-18825d.15
0051af9c	mpr-18751.10
0051afac	mpr-18752.11
0051afbc	mpr-18749.8
0051afc8	mpr-18750.9
0051afd4	mpr-18747.6
0051afe0	mpr-18748.7
0051afec	mpr-18862.4
0051aff8	mpr-18863.5
0051b004	mpr-18761.28
0051b014	mpr-18762.29
0051b024	mpr-18753.16
0051b034	mpr-18756.20
0051b044	mpr-18754.17
0051b054	mpr-18757.21
0051b064	mpr-18755.18
0051b074	mpr-18758.22
0051b084	mpr-18760.25
0051b094	mpr-18759.24
0051b0a4	epr-18824a.30
0051b0b4	mpr-18863.31
0051b0c4	mpr-18764.32
0051b0d4	mpr-18765.36
0051b0e4	mpr-18766.37
0051b0f4	epr-18742.7
0051b100	mpr-18743.32
0051b110	manxttc
0051b118	ManxTT Superbike (Rev C, Twin)
0051b138	epr-18822c.12
0051b148	epr-18823c.13
0051b158	epr-18824c.14
0051b168	epr-18825c.15
0051b178	epr-18826.30
0051b188	mpr-18827.31
0051b198	overrev
0051b1a0	Over Rev
0051b1ac	epr-20124a.15
0051b1bc	epr-20125a.16
0051b1cc	mpr-19996.11
0051b1dc	mpr-19997.12
0051b1ec	mpr-19994.9
0051b1f8	mpr-19995.10
0051b208	mpr-19998.17
0051b218	mpr-19999.21
0051b228	mpr-20001.27
0051b238	mpr-20000.25
0051b248	epr-20002.31
0051b258	mpr-20003.32
0051b268	mpr-20004.34
0051b278	overrevb
0051b284	Over Rev (Model 2B)
0051b298	epr-19992b.15
0051b2a8	epr-19993b.16
0051b2b8	skisuprg
0051b2c4	Sega Ski Super G
0051b2d8	epr-19489.15
0051b2e8	epr-19490.16
0051b2f8	epr-19551.13
0051b308	epr-19552.14
0051b318	mpr-19494.11
0051b328	mpr-19495.12
0051b338	mpr-19492.9
0051b344	mpr-19493.10
0051b354	mpr-19502.29
0051b364	mpr-19503.30
0051b374	mpr-19496.17
0051b384	mpr-19497.21
0051b394	mpr-19498.18
0051b3a4	mpr-19499.22
0051b3b4	mpr-19501.27
0051b3c4	mpr-19500.25
0051b3d4	epr-19491.31
0051b3e4	mpr-19504.32
0051b3f4	mpr-19505.34
0051b404	waverunr
0051b410	Wave Runner
0051b41c	epr-19282a.15
0051b42c	epr-19283a.16
0051b43c	mpr-19291.11
0051b44c	mpr-19292.12
0051b45c	mpr-19293.9
0051b468	mpr-19294.10
0051b478	epr-19278.7
0051b484	epr-19279.8
0051b490	epr-19280.29
0051b4a0	epr-19281.30
0051b4b0	mpr-19287.17
0051b4c0	mpr-19288.21
0051b4d0	mpr-19289.18
0051b4e0	mpr-19290.22
0051b4f0	epr-19304.19
0051b500	epr-19305.23
0051b510	mpr-19286.27
0051b520	mpr-19285.25
0051b530	epr-19303.28
0051b540	epr-19302.26
0051b550	epr-19284.31
0051b560	mpr-19295.32
0051b570	mpr-19296.34
0051b580	segawski
0051b58c	Sega Water Ski
0051b59c	epr-19963a.15
0051b5ac	epr-19964a.16
0051b5bc	mpr-19980.11
0051b5cc	mpr-19981.12
0051b5dc	mpr-19982.9
0051b5e8	mpr-19983.10
0051b5f8	mpr-19984.7
0051b604	mpr-19985.8
0051b610	epr-19961.5
0051b61c	epr-19962.6
0051b628	mpr-19986.29
0051b638	mpr-19987.30
0051b648	mpr-19972.17
0051b658	mpr-19973.21
0051b668	mpr-19974.18
0051b678	mpr-19975.22
0051b688	mpr-19976.19
0051b698	mpr-19977.23
0051b6a8	mpr-19978.20
0051b6b8	mpr-19979.24
0051b6c8	mpr-19969.27
0051b6d8	mpr-19968.25
0051b6e8	mpr-19971.28
0051b6f8	mpr-19970.26
0051b708	epr-19967.31
0051b718	mpr-19988.32
0051b728	mpr-19989.34
0051b7e0	netdumpsend
0051b7ec	Paquete Fragmentado: Esperado %d, recibido %d
0051b81c	Petada
0051b824	netdumprecv
0051b830	.\m2network.ini
0051b840	RXPort
0051b848	Network
0051b850	NextPort
0051b85c	NextIP
0051b864	FrameSync
0051b870	10011
0051b878	10000
0051b880	10001
0051b890	SEGA Model 2
0051b8a0	  TECMO LTD.  DEAD OR ALIVE  1996.10.22  VER. 1.00
0051b8d4	UCHIDA MOMOKA   
0051b8e8	98-PILOT  
0051b8f4	FilterTilemaps
0051b904	M2RAM
0051b914	M2RAM2
0051b91c	M2PAL
0051b92c	M2TILE
0051b934	M2BACK
0051b93c	M2XLAT
0051b944	M2LUMA
0051b94c	M2BUFRAM
0051b958	M2COPRORAM
0051b964	M2TEX0
0051b96c	M2TEX1
0051b974	M2ZSHARED
0051b980	M2SCSP
0051b988	HoldGears
0051b994	UpDownGears
0051b9a0	GammaR
0051b9a8	GammaG
0051b9b0	GammaB
0051b9b8	NVDATA\%s.DAT
0051b9d0	EEPROM
0051b9e0	Model2_SetWideScreen
0051b9f8	Model2_SetStretchALow
0051ba10	Model2_SetStretchBLow
0051ba28	Model2_SetStretchAHigh
0051ba40	Model2_SetStretchBHigh
0051ba58	CPU (i960+DSP)
0051ba68	Every frame
0051ba74	Skip 1 frame
0051ba84	Skip 2 frames
0051ba94	Skip 4 frames
0051baa4	Skip 8 frames
0051bab4	Tilemap Generation
0051bac8	Tilemap Render (Low)
0051bae0	Polygon Render
0051baf0	Tilemap Render (High)
0051bb08	Rendering Stats
0051bb18	Objects: %d
0051bb24	Triangles: %d /   %d per sec
0051bb44	Textures cached: %d
0051bb58	Textures updated this frame: %d
0051bb78	Effective CPU Time: %d%%
0051bb94	SSF Files
0051bba8	Open a file
0051bbb4	Error
0051bbbc	SoundIdle
0051bc00	Model 2B Driver v2.0 by ElSemi
0051bc28	lastb
0051bc38	Model 2C Driver v2.0 by ElSemi
0051bc60	Model 2/2A Driver v1.0 by ElSemi
0051bc98	I960_ReadByte
0051bca8	I960_ReadWord
0051bcb8	I960_ReadDWord
0051bcc8	I960_WriteByte
0051bcd8	I960_WriteWord
0051bce8	I960_WriteDWord
0051bcf8	I960_GetRamPtr
0051bd08	Invalid opcode at %X
0051bd20	Invalid Opcode
0051bd30	SHARC bad compute opcode at %X
0051bd50	SHARC
